title,authors,url
Cryptocurrency scams: analysis and perspectives,"M Bartoletti, S Lande, A Loddo, L Pompianu… - Ieee …, 2021 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9591634/
AI techniques in blockchain technology for fraud detection and prevention,"Y Kumar - Security engineering for embedded and cyber-physical …, 2022 - taylorfrancis.com",https://www.taylorfrancis.com/chapters/edit/10.1201/9781003278207-14/ai-techniques-blockchain-technology-fraud-detection-prevention-yogesh-kumar
Knowledge discovery in cryptocurrency transactions: A survey,"XF Liu, XJ Jiang, SH Liu, CK Tse - Ieee access, 2021 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9364978/
[PDF][PDF] Java in Action: AI for Fraud Detection and Prevention,"B Vyas - International Journal of Scientific Research in …, 2023 - academia.edu",https://www.academia.edu/download/111710534/CSEIT239063.pdf
[HTML][HTML] Modified genetic algorithm with deep learning for fraud transactions of ethereum smart contract,"RM Aziz, R Mahto, K Goel, A Das, P Kumar, A Saxena - Applied Sciences, 2023 - mdpi.com",https://www.mdpi.com/2076-3417/13/2/697
Early-stage phishing detection on the Ethereum transaction network,"Y Wan, F Xiao, D Zhang - Soft Computing, 2023 - Springer",https://link.springer.com/article/10.1007/s00500-022-07661-0
Blockchain technology and the current discussion on fraud,"L Phan, S Li, K Mentzer - 2019 - digitalcommons.bryant.edu",https://digitalcommons.bryant.edu/cisjou/28/
[HTML][HTML] Machine learning in classifying bitcoin addresses,"L Garin, V Gisin - The Journal of Finance and Data Science, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S2405918823000259
[HTML][HTML] Modified genetic algorithm with deep learning for fraud transactions of ethereum smart contract,"RM Aziz, R Mahto, K Goel, A Das, P Kumar, A Saxena - Applied Sciences, 2023 - mdpi.com",https://www.mdpi.com/2076-3417/13/2/697
"From Asset Flow to Status, Action, and Intention Discovery: Early Malice Detection in Cryptocurrency","L Cheng, F Zhu, Y Wang, R Liang, H Liu - ACM Transactions on …, 2023 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3626102
Early-stage phishing detection on the Ethereum transaction network,"Y Wan, F Xiao, D Zhang - Soft Computing, 2023 - Springer",https://link.springer.com/article/10.1007/s00500-022-07661-0
Blockchain technology and the current discussion on fraud,"L Phan, S Li, K Mentzer - 2019 - digitalcommons.bryant.edu",https://digitalcommons.bryant.edu/cisjou/28/
[HTML][HTML] Machine learning in classifying bitcoin addresses,"L Garin, V Gisin - The Journal of Finance and Data Science, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S2405918823000259
Bert4eth: A pre-trained transformer for ethereum fraud detection,"S Hu, Z Zhang, B Luo, S Lu, B He, L Liu - Proceedings of the ACM Web …, 2023 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3543507.3583345
Transaction-based classification and detection approach for Ethereum smart contract,"T Hu, X Liu, T Chen, X Zhang, X Huang, W Niu… - Information Processing …, 2021 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0306457320309547
[HTML][HTML] Machine learning-based ransomware classification of Bitcoin transactions,"O Dib, Z Nan, J Liu - Journal of King Saud University-Computer and …, 2024 - Elsevier",https://www.sciencedirect.com/science/article/pii/S1319157824000144
Detection of blockchain transactions used in blockchain mixer of coin join type,"AA Maksutov, MS Alexeev… - … ieee conference of …, 2019 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8656687/
Attention-based graph neural network for identifying illicit bitcoin addresses,"H Tian, Y Li, Y Cai, X Shi, Z Zheng - … 2021, Guangzhou, China, August 5–6 …, 2021 - Springer",https://link.springer.com/chapter/10.1007/978-981-16-7993-3_11
Predicting Cryptocurrency Fraud Using ChaosNet: The Ethereum Manifestation,"A Dutta, LC Voumik, A Ramamoorthy, S Ray… - Journal of Risk and …, 2023 - mdpi.com",https://www.mdpi.com/1911-8074/16/4/216
Detecting anomalous cryptocurrency transactions: An AML/CFT application of machine learning-based forensics,"N Pocher, M Zichichi, F Merizzi, MZ Shafiq, S Ferretti - Electronic Markets, 2023 - Springer",https://link.springer.com/article/10.1007/s12525-023-00654-3
Regulating cryptocurrencies: a supervised machine learning approach to de-anonymizing the bitcoin blockchain,"HH Sun Yin, K Langenheldt, M Harlev… - Journal of …, 2019 - Taylor & Francis",https://www.tandfonline.com/doi/abs/10.1080/07421222.2018.1550550
Anti-money laundering analytics on the bitcoin transactions,"R Hegadi, B Tripathi, S Namratha, A Parveez… - … on Information Security …, 2022 - Springer",https://link.springer.com/chapter/10.1007/978-981-99-5091-1_29
[HTML][HTML] Scalable anomaly detection in blockchain using graphics processing unit,"S Morishima - Computers & Electrical Engineering, 2021 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0045790621000975
Cascading machine learning to attack bitcoin anonymity,"F Zola, M Eguimendia, JL Bruse… - 2019 IEEE International …, 2019 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8946134/
Heuristic-based address clustering in bitcoin,"Y Zhang, J Wang, J Luo - IEEE Access, 2020 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9265226/
Machine Learning Models for Fraud Detection: A Comprehensive Review and Empirical Analysis,"VD Akhare, LK Vishwamitra - Journal of Electrical Systems, 2024 - search.proquest.com",https://search.proquest.com/openview/1aac34fdccff4edb388198c78ae4b7e6/1?pq-origsite=gscholar&cbl=4433095
To the moon: a history of Bitcoin price manipulation,"T Peterson - Journal of Forensic and Investigative Accounting, 2021 - papers.ssrn.com",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3639431
Protection & Privacy Embedding Blockchain Established Fraud Detection,"P Haritha, V Kavitha, G Manimala - … International Conference on …, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9792962/
[HTML][HTML] Strangely mined bitcoins: Empirical analysis of anomalies in the bitcoin blockchain transaction network,"M Óskarsdóttir, J Mallett - Plos one, 2021 - journals.plos.org",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0258001
[PDF][PDF] Anomaly detection in bitcoin prices using DBSCAN Algorithm,"AŞ Dokuz, M Çelik, A Ecemiş - European Journal of Science and …, 2020 - researchgate.net",https://www.researchgate.net/profile/Ahmet-Dokuz/publication/341052358_Anomaly_Detection_in_Bitcoin_Prices_using_DBSCAN_Algorithm/links/5eabf9a4a6fdcc70509e065b/Anomaly-Detection-in-Bitcoin-Prices-using-DBSCAN-Algorithm.pdf
Academic certificate fraud detection system framework using blockchain technology,"N Lutfiani, D Apriani, EA Nabila… - Blockchain Frontier …, 2022 - journal.pandawan.id",https://journal.pandawan.id/b-front/article/view/55
Fraud detection and prevention in e-commerce: A systematic literature review,"VF Rodrigues, LM Policarpo, DE da Silveira… - Electronic Commerce …, 2022 - Elsevier",https://www.sciencedirect.com/science/article/pii/S1567422322000904
Analysis of unsupervised learning algorithms for anomaly mining with bitcoin,"GD Arya, KVS Harika, DV Rahul, S Narasimhan… - … Intelligence and Smart …, 2021 - Springer",https://link.springer.com/chapter/10.1007/978-981-33-4893-6_32
[HTML][HTML] Hbtbd: A heterogeneous bitcoin transaction behavior dataset for anti-money laundering,"J Song, Y Gu - Applied Sciences, 2023 - mdpi.com",https://www.mdpi.com/2076-3417/13/15/8766
Block-chain Abnormal Transaction Detection Method Based on Auto-encoder and Attention Mechanism,"A Xiong, C Qiao, Y Tong, B Qi, C Jiang - 2023 - researchsquare.com",https://www.researchsquare.com/article/rs-2969521/latest
Phishing detection on ethereum via learning representation of transaction subgraphs,"Z Yuan, Q Yuan, J Wu - … Conference, BlockSys 2020, Dali, China, August 6 …, 2020 - Springer",https://link.springer.com/chapter/10.1007/978-981-15-9213-3_14
Financial fraud detection using the related-party transaction knowledge graph,"X Mao, H Sun, X Zhu, J Li - Procedia Computer Science, 2022 - Elsevier",https://www.sciencedirect.com/science/article/pii/S1877050922000928
GAME-BC: A Graph Attention Model for Exploring Bitcoin Crime,"K Sun, K Meng, Z Zheng - 2022 6th International Symposium …, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10063517/
[PDF][PDF] Blockchain for insurance and claims fraud detection,"D Ali - … on Biomedical Innovations and Applications (BIA), 2019 - academia.edu",https://www.academia.edu/download/64357619/Blockchain%20for%20Insurance%20and%20Claims%20Fraud%20Detection.pdf
Enhanced Temporal Graph Embedding for Identifying Fraudulent Transactions on Transaction Networks,"P Liangguang, L Zhen - 2021 18th International Computer …, 2021 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9674131/
Financial crime & fraud detection using graph computing: Application considerations & outlook,"E Kurshan, H Shen, H Yu - 2020 Second International …, 2020 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9253149/
Cryptocurrency transaction network embedding from static and dynamic perspectives: An overview,"Y Zhou, X Luo, MC Zhou - IEEE/CAA Journal of Automatica …, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10113599/
Characterizing cryptocurrency exchange scams,"P Xia, H Wang, B Zhang, R Ji, B Gao, L Wu, X Luo… - Computers & …, 2020 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0167404820302662
Applications of machine learning in fintech credit card fraud detection,"F Lacruz, J Saniie - 2021 IEEE International Conference on …, 2021 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9491903/
RETRACTED ARTICLE: Big data analytics to identify illegal activities on Bitcoin Blockchain for IoMT,"A Kumar, K Abhishek, P Nerurkar, MR Khosravi… - Personal and Ubiquitous …, 2024 - Springer",https://link.springer.com/article/10.1007/s00779-021-01562-z
Money Laundering Detection using Machine Learning and Deep Learning,"J Alotibi, B Almutanni, T Alsubait… - … Journal of Advanced …, 2022 - search.proquest.com",https://search.proquest.com/openview/ec30c07f55f252bed02e7528d4e7eb56/1?pq-origsite=gscholar&cbl=5444811
BitPredict: End-to-End Context-Aware Detection of Anomalies in Bitcoin Transactions using Stack Model Network,"K Snigdha, PSN Reddy, D Hema… - … on Advances in …, 2024 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10602116/
Fraudulent account detection in the Ethereum's network using various machine learning techniques,"A Sallam, T Rassem, H Abdu… - … Journal of Software …, 2022 - journal.ump.edu.my",https://journal.ump.edu.my/ijsecs/article/view/7687
Applications of machine learning in fintech credit card fraud detection,"F Lacruz, J Saniie - 2021 IEEE International Conference on …, 2021 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9491903/
RETRACTED ARTICLE: Big data analytics to identify illegal activities on Bitcoin Blockchain for IoMT,"A Kumar, K Abhishek, P Nerurkar, MR Khosravi… - Personal and Ubiquitous …, 2024 - Springer",https://link.springer.com/article/10.1007/s00779-021-01562-z
Money Laundering Detection using Machine Learning and Deep Learning,"J Alotibi, B Almutanni, T Alsubait… - … Journal of Advanced …, 2022 - search.proquest.com",https://search.proquest.com/openview/ec30c07f55f252bed02e7528d4e7eb56/1?pq-origsite=gscholar&cbl=5444811
"[PDF][PDF] Influencers, inefficiency and fraud-The Bitcoin price discovery network under the microscope","S Trimborn, Y Chen, RB Chen - … and Fraud–The Bitcoin Price …, 2022 - researchgate.net",https://www.researchgate.net/profile/Simon-Trimborn/publication/359615061_Influencers_inefficiency_and_fraud_-The_Bitcoin_price_discovery_network_under_the_microscope/links/64afe07cb9ed6874a5169adf/Influencers-inefficiency-and-fraud-The-Bitcoin-price-discovery-network-under-the-microscope.pdf
Anomaly detection in cryptocurrency transactions with active learning,"LL Cunha, MA Brito - 2023 - repositorium.sdum.uminho.pt",https://repositorium.sdum.uminho.pt/handle/1822/88928
Fraudulent account detection in the Ethereum's network using various machine learning techniques,"A Sallam, T Rassem, H Abdu… - … Journal of Software …, 2022 - journal.ump.edu.my",https://journal.ump.edu.my/ijsecs/article/view/7687
Anti‐money laundering and financial fraud detection: A systematic literature review,"LS Goecks, AL Korzenowski… - Intelligent Systems in …, 2022 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1002/isaf.1509
Leveraging Machine Learning Algorithms for Real-Time Fraud Detection in Digital Payment Systems,"V Nakra, PKG Pandian, L Paripati… - International Journal of …, 2024 - ijmirm.com",https://ijmirm.com/index.php/ijmirm/article/view/97
Abnormal transaction detection based on graph networks,"L Yu, N Zhang, W Wen - 2021 IEEE 45th Annual Computers …, 2021 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9529377/
[PDF][PDF] Education degree fraud detection and student certificate verification using blockchain,"JG Dongre, SM Tikam… - Int. J. Eng. Res …, 2020 - pdfs.semanticscholar.org",https://pdfs.semanticscholar.org/e086/5f8e32239882ace2123ae39706cd39b2f2aa.pdf
Synergy of blockchain technology and data mining techniques for anomaly detection,"A Kamišalić, R Kramberger, I Fister Jr - Applied Sciences, 2021 - mdpi.com",https://www.mdpi.com/2076-3417/11/17/7987
Graph neural network-based bitcoin transaction tracking model,"Z Li, E He - IEEE Access, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10156845/
Spam transaction attack detection model based on GRU and WGAN-div,"J Yang, T Li, G Liang, YP Wang, TY Gao… - Computer …, 2020 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0140366420318430
Health care insurance fraud detection using blockchain,"G Saldamli, V Reddy, KS Bojja… - … on software defined …, 2020 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9143900/
FiFrauD: unsupervised financial fraud detection in dynamic graph streams,"S Khodabandehlou, AH Golpayegani - ACM Transactions on …, 2024 - dl.acm.org",https://dl.acm.org/doi/abs/10.1145/3641857
Detecting Fraudulent Wallets in Ethereum Blockchain Combining Supervised and Unsupervised Techniques-Using Autoencoders and XGboost,"J Crisostomo, V Lobo, F Bacao - International Congress on Blockchain …, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-45155-3_23
